CODIGO_ARTICULO;ARTICULO;Presentacion;COD_GRUPO;GRUPO;CODIGO_SUBGRUPO;SUBGRUPO;CODIGO_FAMILIA;FAMILIA;EMBALAJE;CatCod;categoria;SubCatCod;subcategoria
235913;GTS PH ELITE ROSADO MAX DH X1 28 MTS - DRYPERS;"24 ROLLOS X BTO                                             ";235;DRYPERS ANDINA;"235-999        ";"PREMIOS                     ";"235-999-9999   ";"PREMIOS                                 ";24;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;34;OTROS PRODUCTOS PARA EL ASEO PERSONAL (PAPEL HIGIÉNICO, TOAL
235916;GTS PH ELITE DUO ROLLOTE X 1UD - RECAMBIO;20 UND X BULTO;235;DRYPERS ANDINA;"235-999        ";"PREMIOS                     ";"235-999-9999   ";"PREMIOS                                 ";20;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;34;OTROS PRODUCTOS PARA EL ASEO PERSONAL (PAPEL HIGIÉNICO, TOAL
235917;GTS ARROZ ZULIA X 500 GR;"25 UND X 500 GR                                             ";235;DRYPERS ANDINA;"235-999        ";"PREMIOS                     ";"235-999-9999   ";"PREMIOS                                 ";25;1;"ALIMENTOS Y VIVERES EN GENERAL ";6;PAN Y OTROS PRODUCTOS DE PANADERÍA, CEREALES (PASTAS ALIMENT
235921;GTS ARROZ FLOR HUILA X 500 GR;"25 UND X 500 GR                                             ";235;DRYPERS ANDINA;"235-999        ";"PREMIOS                     ";"235-999-9999   ";"PREMIOS                                 ";25;1;"ALIMENTOS Y VIVERES EN GENERAL ";6;PAN Y OTROS PRODUCTOS DE PANADERÍA, CEREALES (PASTAS ALIMENT
235948;GTS PH ELITE DUO ROLLAZO X1 RECAMBIO;"24 UND X BULTO                                              ";235;DRYPERS ANDINA;"235-999        ";"PREMIOS                     ";"235-999-9999   ";"PREMIOS                                 ";24;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;34;OTROS PRODUCTOS PARA EL ASEO PERSONAL (PAPEL HIGIÉNICO, TOAL
235957;GTS PH ELITE DUO ROLLAZO X1 - DRYPERS;"1 BT X 24 UND                                               ";235;DRYPERS ANDINA;"235-999        ";"PREMIOS                     ";"235-999-9999   ";"PREMIOS                                 ";1;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;34;OTROS PRODUCTOS PARA EL ASEO PERSONAL (PAPEL HIGIÉNICO, TOAL
238004;BAL M BARRA CARE INVISIBLE 45 GR;"12 UND X CAJA                                               ";238;HENKEL COLOMBIANA S.A.S;238-346;CUIDADO CORPORAL (BALANCE);238-346-2354;BARRAS;12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238005;BAL M BARRA FRESH 45 GR X2 $ESP;"6 OF X CAJA                                                 ";238;HENKEL COLOMBIANA S.A.S;238-346;CUIDADO CORPORAL (BALANCE);238-346-2354;BARRAS;6;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238006;BAL H BARRA CARE INVISIBLE 50 GR;"12 UND X CAJA                                               ";238;HENKEL COLOMBIANA S.A.S;238-346;CUIDADO CORPORAL (BALANCE);238-346-2354;BARRAS;12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238009;BAL W AERO DEO PIES 160 ML X2 $ESP;"6 OF X CAJA                                                 ";238;HENKEL COLOMBIANA S.A.S;238-346;CUIDADO CORPORAL (BALANCE);"238-346-2410   ";"BALANCE PIES                            ";6;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238010;BAL CLIN CR MUJ DERMO PH BALANC 50GR;"12 UND X CAJA                                               ";238;HENKEL COLOMBIANA S.A.S;238-346;CUIDADO CORPORAL (BALANCE);"238-346-2351   ";"CLINICAL                                ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238011;BAL CLIN CR HOM DERMO PH BALANC 50GR;"12 UND X CAJA                                               ";238;HENKEL COLOMBIANA S.A.S;238-346;CUIDADO CORPORAL (BALANCE);"238-346-2351   ";"CLINICAL                                ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238020;GEL XTREME PROFESSION 100GR X6 $ESP;"4 OF X CAJA                                                 ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;"238-347-2409   ";"GEL PARA EL CABELLO                     ";4;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238025;IG VITAL 7-00 DT RUB MED ANTI NARANJA;"12 UND X 50 ML                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2363   ";"IGORA VITAL KITT DOBLE TUBO             ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238029;IG VITAL 8-00 DT RUB CLARO ANTI NARANJA;"12 UND X 50 ML                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2363   ";"IGORA VITAL KITT DOBLE TUBO             ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238030;BAL M BARRA DERMO PH BALANC 45 GR;"12 UND X CAJA                                               ";238;HENKEL COLOMBIANA S.A.S;238-346;CUIDADO CORPORAL (BALANCE);238-346-2354;BARRAS;12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238037;BAL CLINICAL MINI CREMA MEN 35 GR;"24 UND X CAJA                                               ";238;HENKEL COLOMBIANA S.A.S;238-346;CUIDADO CORPORAL (BALANCE);"238-346-2351   ";"CLINICAL                                ";24;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238038;BAL CLINICAL MINI CREMA WOM 35 GR;"24 UND X CAJA                                               ";238;HENKEL COLOMBIANA S.A.S;238-346;CUIDADO CORPORAL (BALANCE);"238-346-2351   ";"CLINICAL                                ";24;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238046;BAL M CLINICAL AERO CARE 175 ML;12 UND X 175 ML;238;HENKEL COLOMBIANA S.A.S;238-346;CUIDADO CORPORAL (BALANCE);238-346-2349;AEROSOL;12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238050;KONZIL TRT ACEITE ARGAN + VITA 12 X 75 ML;"12 UND X 75 ML                                              ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;"238-347-2430   ";"TRATAMIENTOS                            ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238055;KONZIL ACO BIOTINA + VITA 12 X 375 ML;"12 UND X 375 ML                                             ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;238-347-2355;ACONDICIONADOR;12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238056;KONZIL ACO COLAGENO + VITA 12 X 375 ML;"12 UND X 375 ML                                             ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;238-347-2355;ACONDICIONADOR;12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238057;KONZIL ACO JENGIBRE + VTA C X 375 ML NVO;"12 UND X 375 ML                                             ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;238-347-2355;ACONDICIONADOR;12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238058;KONZIL ACO ACEIT ARGAN + VITA 12 X 375 ML;"12 UND X 375 ML                                             ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;238-347-2355;ACONDICIONADOR;12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238062;KONZIL ACO SEDA LIQ + VITA 12 X 375 ML;"12 UND X 375 ML                                             ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;238-347-2355;ACONDICIONADOR;12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238066;KONZIL ACO OLEO COCO + VITA 12 X 375 ML;"12 UND X 375 ML                                             ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;238-347-2355;ACONDICIONADOR;12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238072;IG VITAL RETOCADOR RAICES CAOBA;"18 UND X CAJA                                               ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2363   ";"IGORA VITAL KITT DOBLE TUBO             ";18;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238073;IG VITAL RETOCADOR RAICES RUBIO OSCURO;"18 UND X CAJA                                               ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2363   ";"IGORA VITAL KITT DOBLE TUBO             ";18;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238077;KONZIL SH ACEI ARGAN + VITA 12 X 375 ML;"12 UND X 375 ML                                             ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;"238-347-2357   ";"SHAMPOO                                 ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238081;KONZIL SH SEDA LIQ + VITA 12 X 375 ML;"12 UND X 375 ML                                             ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;"238-347-2357   ";"SHAMPOO                                 ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238082;KONZIL SH COLAGENO + VITA 12 X 375 ML;"12 UND X 375 ML                                             ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;"238-347-2357   ";"SHAMPOO                                 ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238084;KONZIL SH OLEO COCO + VITA 12 X 375 ML;"12 UND X 375 ML                                             ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;"238-347-2357   ";"SHAMPOO                                 ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238087;KONZIL SH JENGIBRE + VTA C X 375 ML NVO;"12 UND X 375 ML                                             ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;"238-347-2357   ";"SHAMPOO                                 ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238088;KONZIL SH BIOTINA + VITA 12 X 375 ML;"12 UND X 375 ML                                             ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;"238-347-2357   ";"SHAMPOO                                 ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238089;KONZIL SH SEDA LIQ + VITA 12 X 700 ML;12 UND X 700 ML;238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;"238-347-2357   ";"SHAMPOO                                 ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238093;KONZIL SH COLAGENO + VITA 12 X 700 ML;12 UND X 700 ML;238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;"238-347-2357   ";"SHAMPOO                                 ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238095;KONZIL ACO SEDA LIQ + VITA 12 X 700 ML;12 UND X 700 ML;238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;238-347-2355;ACONDICIONADOR;12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238098;KONZIL ACO SEDA LIQ + VITA 12 X 200 ML;"12 UND X 200 ML                                             ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;238-347-2355;ACONDICIONADOR;12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238099;KONZIL SH SEDA LIQ + VITA 12 X 200 ML;"12 UND X 200 ML                                             ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;"238-347-2357   ";"SHAMPOO                                 ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238105;BAL CLINICAL CR WHITENING SENSATION X50ML;"12 UND X CAJA                                               ";238;HENKEL COLOMBIANA S.A.S;238-346;CUIDADO CORPORAL (BALANCE);"238-346-2351   ";"CLINICAL                                ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238112;PAL CC 1-0 TUB+OX 50GR NEGRO;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238113;PAL CC  1-1 TUB+OX  50GR NEGRO AZUL;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238114;PAL CC  6-88 TUB+OX  50GR RUBI;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238115;PAL CC  5-68 TUB+OX  50GR CHOCOLATE;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238116;PAL CC  7-0 TUB+OX  50GR RUBIO MEDIO;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238117;PAL CC  3-0 TUB+OX  50GR CASTAÑO OSCURO;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238118;PAL CC  5-0 TUB+OX  50GR CASTAÑO CLARO;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238119;PAL CC  8-0 TUB+OX  50GR RUBIO CLARO;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238120;PAL CC  6-99 TUB+OX  50GR VIOLET PROFUND;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238122;PAL CC  4-88 TUB+OX  50GR CASTAÑ ROJIZO;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238123;PAL CC  7-1 TUB+OX  50GR RUBIO MED CENIZO;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238124;PAL CC  4-0 TUB+OX  50GR CASTAÑO MEDIO;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238125;PAL CC  8-1 TUB+OX  50GR RUBIO CLARO CENIZO;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238126;PAL CC  6-0 TUB+OX  50GR RUBIO OSCURO;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238127;PAL CC  6-60 TUB+OX  50GR CHOCOLATE ORO;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238128;PAL CC  4-89 TUB+OX  50GR BERGOÑA INTENSO;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238129;PAL CC  6-68 TUB+OX  50GR CHOCOLATE CLARO;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238130;PAL CC  9-1 TUB+OX  50GR RUBIO EXTRA CLARO;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2361   ";"PALETTE MINIKIT                         ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238133;KONZIL SH JENGIBRE + VIT. C X25 ML DP;"24 DP X CAJA                                                ";238;HENKEL COLOMBIANA S.A.S;238-347;CUIDADO CAPILAR;238-347-2354;KONZIL DISPLAYS;24;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238136;IG VITAL 6-34 TUB CHOCOLATE DORADO 50 ML;"24 UND X 50 ML                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2360   ";"IGORA VITAL TUBO                        ";24;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238137;IG VITAL 6-88 TUB TUBO 50 ML RUBI;"24 UND X 50 ML                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2360   ";"IGORA VITAL TUBO                        ";24;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238140;IG VITAL 8-1 TUB RUBIO CLARO CENIZO 50 ML;"24 UND X 50 ML                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2360   ";"IGORA VITAL TUBO                        ";24;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238141;IG VITAL 7-00 TUB RUBIO MEDIANO 50 ML;"24 UND X 50 ML                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2360   ";"IGORA VITAL TUBO                        ";24;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238148;IG VITAL 6-00 TUB RUBIO OSCURO 50 ML;"24 UND X 50 ML                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2360   ";"IGORA VITAL TUBO                        ";24;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238152;IG VITAL 9-1 TUB RUBIO EXT CLARO CENIZO 50 ML;"24 UND X 50 ML                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2360   ";"IGORA VITAL TUBO                        ";24;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238156;BAL GEL CLINICA WOM 10,5G X 18;"24 DISP X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-346;CUIDADO CORPORAL (BALANCE);"238-346-2353   ";"DISPLAYS                                ";24;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238161;BAL.CLINICAL CREMA INV.MEN X55GR;"12 UNID X CAJA                                              ";238;HENKEL COLOMBIANA S.A.S;238-346;CUIDADO CORPORAL (BALANCE);"238-346-2351   ";"CLINICAL                                ";12;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;31;ARTÍCULOS PARA LA HIGIENE CORPORAL Y ARTÍCULOS DE BELLEZA (J
238165;OXIGENTA PALETTE CC 30 50ML;"30 UND X CAJA                                               ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2398   ";"OXIGENTA PALETTE                        ";30;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238166;OXIGENTA PALETTE CC 20 50ML;"30 UND X CAJA                                               ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2398   ";"OXIGENTA PALETTE                        ";30;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
238168;IG VITAL 7-1 TUB RUBIO MEDIANO CENIZO 50 ML;"24 UND X 50 ML                                              ";238;HENKEL COLOMBIANA S.A.S;238-348;COLOR;"238-348-2360   ";"IGORA VITAL TUBO                        ";24;7;PRODUCTOS DE ASEO PERSONAL, COSMETICOS Y PERFUMERIA;33;PRODUCTOS DE BELLEZA (COSMÉTICOS, TINTURAS, PELUCAS ETC.)
